name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Rwanda,2023-11-16,77.8,61.9,68.3,77.8,61.9,68.3,63.8,86.3,0.004,100,4.17,rain,0,0,21.9,8.1,292.8,1019.1,79.5,5.7,163.1,14.1,6,30,2023-11-16T05:38:24,2023-11-16T17:50:48,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-11-17,78.8,63.4,70.3,78.8,63.4,70.3,63.8,81.2,0.008,100,4.17,rain,0,0,19.7,16.1,20.5,1019.3,66.9,6.5,148.9,12.8,6,30,2023-11-17T05:38:33,2023-11-17T17:51:02,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-11-18,80.6,65.9,71.3,81.4,65.9,71.3,63.9,79.3,0.157,100,4.17,rain,0,0,21.3,12.8,66.8,1019.9,69.6,6,212.4,18.4,7,30,2023-11-18T05:38:42,2023-11-18T17:51:17,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HRYR,64387099999"
Rwanda,2023-11-19,77,62.6,70,77,62.6,70,63.2,79.9,0,0,0,rain,0,0,19,13.9,150.1,1019.4,63.7,6.1,240.9,20.7,8,30,2023-11-19T05:38:53,2023-11-19T17:51:32,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-11-20,77.6,66.2,70.9,77.6,66.2,70.9,64.1,80.8,0.004,100,4.17,rain,0,0,20.4,9.2,56.7,1018.7,81.6,5.7,173.9,15.1,6,30,2023-11-20T05:39:04,2023-11-20T17:51:48,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-11-21,75.2,64.4,69.2,75.2,64.4,69.2,64.5,85.6,0,0,0,rain,0,0,19.2,10.3,27.8,1018.8,75.9,6,180.5,15.6,8,30,2023-11-21T05:39:16,2023-11-21T17:52:05,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-11-22,75.2,62.6,67.9,75.2,62.6,67.9,63,85.3,0,0,0,rain,0,0,21.3,10.3,36,1018.9,73.6,5.3,110.6,9.5,5,10,2023-11-22T05:39:29,2023-11-22T17:52:23,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-11-23,77,62.6,69.2,77,62.6,69.2,62.2,79.8,0,0,0,rain,0,0,15.9,9.2,71.3,1019.2,65.4,6,155.2,13.5,6,30,2023-11-23T05:39:43,2023-11-23T17:52:42,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-11-24,75.2,64.4,68.9,75.2,64.4,68.9,63.1,82.7,0.008,100,4.17,rain,0,0,18.6,15,3.9,1018,77.5,6.1,197.9,17.1,8,30,2023-11-24T05:39:58,2023-11-24T17:53:01,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HRYR,64387099999"
Rwanda,2023-11-25,69.8,62.6,65,69.8,62.6,65,63.9,96.6,0.276,100,4.17,rain,0,0,18.6,10.3,166.5,1019.1,81.2,5.3,101,8.7,5,30,2023-11-25T05:40:14,2023-11-25T17:53:21,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HRYR,64387099999"
Rwanda,2023-11-26,75.2,60.8,67.3,75.2,60.8,67.3,63.1,87.5,0.079,100,4.17,rain,0,0,14.5,9.2,164.9,1020.1,77.5,5.6,182.7,15.7,6,10,2023-11-26T05:40:30,2023-11-26T17:53:42,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999"
Rwanda,2023-11-27,69.8,62.6,65.8,69.8,62.6,65.8,63.6,93,0.354,100,4.17,rain,0,0,12.3,10.3,176.9,1021.1,74.7,5.2,138.8,11.8,5,30,2023-11-27T05:40:47,2023-11-27T17:54:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999"
Rwanda,2023-11-28,78.8,59,68.6,78.8,59,68.6,61.9,80.9,0,0,0,rain,0,0,17.4,9.2,82.7,1018.3,58.3,5.1,233.2,20,9,30,2023-11-28T05:41:05,2023-11-28T17:54:25,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-11-29,80.6,64.1,69.2,81.4,64.1,69.3,62.8,81.8,0,0,0,rain,0,0,20.8,18.3,37.4,1018.3,70.2,6.1,229.5,19.8,9,30,2023-11-29T05:41:24,2023-11-29T17:54:47,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-11-30,80.6,64.4,68.7,82.3,64.4,68.7,62.5,81.8,0.276,100,4.17,rain,0,0,32.2,13.9,51.2,1020,80.9,5.9,188.2,16.4,8,30,2023-11-30T05:41:44,2023-11-30T17:55:11,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999"
Rwanda,2023-12-01,80.7,62.1,70.2,81,62.1,70.2,61.7,76.5,0.004,100,4.17,rain,0,0,14.1,12.8,59.2,1019.4,61.3,7.2,221.6,19.2,8,10,2023-12-01T05:42:04,2023-12-01T17:55:34,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-12-02,80.6,64.4,72.3,81.4,64.4,72.4,62.3,73.6,0,0,0,rain,0,0,14.3,8.1,75,1019.3,61.3,5.9,246.6,21.4,9,60,2023-12-02T05:42:25,2023-12-02T17:55:59,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-12-03,76.4,66.2,69.5,76.4,66.2,69.5,63.5,81.9,0.028,100,4.17,rain,0,0,15.7,19.7,188.7,1019,77.6,6.4,232.9,20.1,9,30,2023-12-03T05:42:47,2023-12-03T17:56:24,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-12-04,77.3,61.4,69.1,77.3,61.4,69.1,63.1,82.6,0.008,100,8.33,rain,0,0,13,15,57.1,1019.2,71.4,5.6,217.4,18.9,9,30,2023-12-04T05:43:09,2023-12-04T17:56:49,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HRYR,64387099999,remote"
Rwanda,2023-12-05,78.8,62.6,69.1,78.8,62.6,69.1,61.7,79.4,0,0,0,rain,0,0,14.8,10.3,143.5,1020.1,66.5,6.1,200.9,17.2,7,30,2023-12-05T05:43:32,2023-12-05T17:57:15,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-12-06,78.8,62.6,67,78.8,62.6,67,62.3,86.2,0.004,100,4.17,rain,0,0,15.2,11.4,291.6,1020.7,63.3,6.5,231,19.8,8,30,2023-12-06T05:43:56,2023-12-06T17:57:41,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-12-07,77,59,66.4,77,59,66.4,61.2,85.1,0.012,100,4.17,rain,0,0,14.5,11.4,206.2,1019.8,66.3,5.9,248.3,21.5,9,10,2023-12-07T05:44:20,2023-12-07T17:58:08,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-12-08,75.2,60.8,67.1,75.2,60.8,67.1,62.8,87.5,0.472,100,4.17,rain,0,0,12.1,7.4,128.3,1019.4,70.9,4.5,230.3,19.9,8,30,2023-12-08T05:44:45,2023-12-08T17:58:36,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-12-09,78.8,64.2,70.7,78.8,64.2,70.7,63,78.7,0.008,100,4.17,rain,0,0,12.8,12.8,79.1,1018.6,65.8,6.1,208.1,18.1,7,30,2023-12-09T05:45:10,2023-12-09T17:59:03,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-12-10,80.6,64.4,71.1,81.8,64.4,71.3,63.1,77.7,0,0,0,rain,0,0,24.2,12.8,56,1018.4,57.7,5.9,216.7,18.5,8,30,2023-12-10T05:45:36,2023-12-10T17:59:31,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-12-11,80.6,62.6,71.6,81.4,62.6,71.7,62.4,74.5,0.039,100,4.17,rain,0,0,15.4,11.4,90.7,1019.4,55.3,6.1,221.6,19,8,30,2023-12-11T05:46:02,2023-12-11T17:59:59,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HRYR,64387099999"
Rwanda,2023-12-12,81.9,66.2,71.2,82.5,66.2,71.3,64.5,81.4,0.118,100,4.17,rain,0,0,17.7,16.1,200.4,1019.2,59.9,6.1,236.6,20.5,8,30,2023-12-12T05:46:29,2023-12-12T18:00:28,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999"
Rwanda,2023-12-13,80.6,62.6,68.4,81.8,62.6,68.5,64,87.8,0,0,0,rain,0,0,12.8,9.2,192.7,1019,61.9,6.6,248.2,21.5,8,30,2023-12-13T05:46:56,2023-12-13T18:00:57,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2023-12-14,78.8,62.6,67.7,78.8,62.6,67.7,63.4,87.3,0,0,0,rain,0,0,14.5,11.4,148.4,1019.5,60.2,4.9,244,21.1,8,60,2023-12-14T05:47:24,2023-12-14T18:01:26,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-12-15,80.6,64.4,71.9,81.4,64.4,72,63.1,76.1,0.004,100,4.17,rain,0,0,15.9,9.2,148.2,1019.4,57.9,6.2,224.8,19.3,7,30,2023-12-15T05:47:52,2023-12-15T18:01:55,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-12-16,77,64.4,68.8,77,64.4,68.8,64.6,87.1,0.748,100,4.17,rain,0,0,16.1,8.1,313.7,1018.2,60.5,6.9,167.7,14.5,6,30,2023-12-16T05:48:20,2023-12-16T18:02:25,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-12-17,73.4,62.6,67.3,73.4,62.6,67.3,64.6,91.8,0,0,0,rain,0,0,17.9,8.1,354.6,1018.3,75.6,4,158.7,13.5,6,30,2023-12-17T05:48:49,2023-12-17T18:02:54,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-12-18,77,62.6,69.7,77,62.6,69.7,64.9,86.3,0,0,0,rain,0,0,17.2,12.8,36.7,1017.8,54.9,5.1,254.2,21.9,9,60,2023-12-18T05:49:18,2023-12-18T18:03:24,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-12-19,82.4,62.6,71.6,82.5,62.6,71.7,63.2,78.1,0.039,100,4.17,rain,0,0,16.3,13.9,97.6,1018,54.2,5,252.7,21.8,9,30,2023-12-19T05:49:47,2023-12-19T18:03:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999"
Rwanda,2023-12-20,82.4,66.2,73,83.4,66.2,73.2,63.7,74.2,0,0,0,rain,0,0,15.7,12.8,118.5,1018.9,55.6,6.2,249.3,21.5,8,30,2023-12-20T05:50:16,2023-12-20T18:04:24,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-12-21,82.8,67.7,72.2,83.9,67.7,72.3,64.8,79.1,0.008,100,4.17,rain,0,0,20.8,13.9,58.2,1018.6,67.6,6.5,227.4,19.6,8,30,2023-12-21T05:50:46,2023-12-21T18:04:53,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-12-22,77,64.4,69.5,77,64.4,69.5,64.1,84,0,0,0,rain,0,0,19.5,10.3,7.3,1020.5,62.3,5.7,220.8,19.1,7,30,2023-12-22T05:51:15,2023-12-22T18:05:23,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2023-12-23,80.6,60.8,71.2,82.3,60.8,71.4,62.9,77.4,0,0,0,,0,0,21.9,10.3,73.6,1020.9,55.4,5.5,240.3,20.6,8,10,2023-12-23T05:51:45,2023-12-23T18:05:53,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-12-24,82.4,64.4,73.2,82.9,64.4,73.4,63.6,74.6,0,0,0,rain,0,0,16.3,12.8,60.3,1020.6,53.3,6,245.3,21.1,8,30,2023-12-24T05:52:15,2023-12-24T18:06:22,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-12-25,80.6,64.7,73.3,81.8,64.7,73.4,63.1,71.9,0,0,0,rain,0,0,18.3,11.4,32.7,1018.1,65.8,6.6,223.8,19.3,9,30,2023-12-25T05:52:45,2023-12-25T18:06:52,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2023-12-26,77,66.2,71.3,77,66.2,71.3,64.8,80.2,0.079,100,4.17,rain,0,0,21.3,11.4,12.4,1017.8,74.1,6.2,159.8,14,6,30,2023-12-26T05:53:15,2023-12-26T18:07:21,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999"
Rwanda,2023-12-27,69.8,60.8,65.5,69.8,60.8,65.5,64.1,95.2,0,0,0,rain,0,0,15.2,11.4,244.6,1021,89,5.5,70.3,6.1,3,10,2023-12-27T05:53:45,2023-12-27T18:07:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-12-28,78.8,62.6,69,78.8,62.6,69,62.6,81.5,0,0,0,rain,0,0,19.7,23,50.6,1021.3,76.3,5.7,176.5,15.1,7,30,2023-12-28T05:54:15,2023-12-28T18:08:19,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2023-12-29,78.8,64.4,71.1,78.8,64.4,71.1,62.7,77,0,0,0,rain,0,0,17.4,11.4,40.2,1020.3,64.4,5.7,240.3,20.9,8,30,2023-12-29T05:54:45,2023-12-29T18:08:48,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2023-12-30,80.6,62.6,69.8,82.3,62.6,70,63.1,81.6,0,0,0,rain,0,0,16.1,13.9,253.1,1020.2,72.6,5.7,204,17.5,7,30,2023-12-30T05:55:14,2023-12-30T18:09:16,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-12-31,69.8,60.8,65.4,69.8,60.8,65.4,63.4,93.6,0.098,100,4.17,rain,0,0,15.9,8.1,111.7,1020.8,81.1,5.6,133,11.5,5,30,2023-12-31T05:55:44,2023-12-31T18:09:44,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2024-01-01,78.8,60.8,68.5,78.8,60.8,68.5,63.1,84.4,0.165,100,8.33,rain,0,0,14.3,12.8,228,1021.2,62.2,4.8,234.8,20.2,8,30,2024-01-01T05:56:13,2024-01-01T18:10:11,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HRYR,64387099999"
Rwanda,2024-01-02,79.2,62.6,69.2,79.2,62.6,69.2,64.7,86.6,0.157,100,4.17,rain,0,0,17.7,8.1,282.4,1020.1,72.5,6.1,236.6,20.5,8,60,2024-01-02T05:56:42,2024-01-02T18:10:39,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2024-01-03,71.6,62.9,66.6,71.6,62.9,66.6,64.6,93.9,0.012,100,4.17,rain,0,0,18.1,9.2,15.6,1020.3,78.1,5.2,127,11,4,30,2024-01-03T05:57:11,2024-01-03T18:11:06,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2024-01-04,78.8,62.6,69.7,78.8,62.6,69.7,63.1,81.5,0,0,0,rain,0,0,12.1,9.2,87.6,1020.8,72.6,4.7,217.9,18.9,8,30,2024-01-04T05:57:40,2024-01-04T18:11:32,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-01-05,79.7,64.4,71.6,79.7,64.4,71.6,62.8,76,0,0,0,,0,0,21.9,38,135,1021.5,66.1,5.3,196.8,17,7,30,2024-01-05T05:58:08,2024-01-05T18:11:58,0.8,Partially cloudy,Partly cloudy throughout the day.,wind,"HRYR,64387099999"
Rwanda,2024-01-06,80.6,64.4,72.7,81.8,64.4,72.8,62.1,71.6,0,0,0,rain,0,0,13,10.3,62.9,1020.5,49.4,6.4,207.4,17.9,7,30,2024-01-06T05:58:36,2024-01-06T18:12:23,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-01-07,78.8,64.4,69.6,78.8,64.4,69.6,63.8,82.9,0,0,0,rain,0,0,13.2,12.8,167.5,1020,72.1,5.7,205.9,17.7,7,30,2024-01-07T05:59:04,2024-01-07T18:12:48,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-01-08,81.4,62.6,71.2,83.1,62.6,71.4,62.3,76.4,0.004,100,4.17,rain,0,0,17.4,8.1,57,1016.8,67.8,8.1,230.3,19.8,9,10,2024-01-08T05:59:31,2024-01-08T18:13:12,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2024-01-09,77,64.4,68.9,77,64.4,68.9,63.9,85,0,0,0,,0,0,19.2,9.2,62.6,1019.5,69.4,5.2,202.5,17.7,8,30,2024-01-09T05:59:58,2024-01-09T18:13:36,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-01-10,77,64.4,69.2,77,64.4,69.2,63.9,84.7,0,0,0,rain,0,0,16.1,6.9,92.3,1019.5,75.9,4.4,184.6,15.8,7,10,2024-01-10T06:00:24,2024-01-10T18:13:59,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-01-11,78.8,64.4,68.4,78.8,64.4,68.4,63.9,87.1,0.137,100,8.33,rain,0,0,17.7,9.2,131,1018.6,83.9,5.9,170.4,14.9,7,10,2024-01-11T06:00:50,2024-01-11T18:14:22,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2024-01-12,75.2,61.9,66.9,75.2,61.9,66.9,62.6,87.5,0.028,100,8.33,rain,0,0,16.3,11.4,271.5,1019.4,87.7,6.2,170.3,14.8,7,10,2024-01-12T06:01:15,2024-01-12T18:14:44,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"HRYR,64387099999,remote"
Rwanda,2024-01-13,75.2,62.6,67.2,75.2,62.6,67.2,63.8,89.7,0,0,0,rain,0,0,14.3,15,198,1019.5,86,5.2,193.5,16.8,7,10,2024-01-13T06:01:40,2024-01-13T18:15:05,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-01-14,79.2,62.6,68.5,79.2,62.6,68.5,64.1,87.3,0,0,0,rain,0,0,17.7,13.9,25.9,1018.5,82,4.7,231.9,20.1,9,30,2024-01-14T06:02:05,2024-01-14T18:15:25,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-01-15,77,62.6,66.4,77,62.6,66.4,64.5,94.3,0.032,100,8.33,rain,0,0,20.4,15.7,69.6,1020.8,89.5,5.1,197.2,17.1,7,30,2024-01-15T06:02:28,2024-01-15T18:15:45,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HRYR,64387099999,remote"
Rwanda,2024-01-16,78.8,62.6,69,78.8,62.6,69,63.1,83.3,0,0,0,rain,0,0,16.3,11.4,35.5,1021.1,75.9,4,220.9,19.1,8,30,2024-01-16T06:02:51,2024-01-16T18:16:04,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-01-17,75.2,62.6,67.9,75.2,62.6,67.9,64.6,89.6,0.315,100,4.17,rain,0,0,15,18.3,93,1021.2,77,5.1,184.6,15.9,7,30,2024-01-17T06:03:14,2024-01-17T18:16:23,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2024-01-18,77,62.1,66,77,62.1,66,62.1,88.6,0,0,0,,0,0,19.7,11.4,24.5,1021.3,85.2,5.4,217.1,18.7,8,10,2024-01-18T06:03:36,2024-01-18T18:16:40,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-01-19,80.6,60.8,69.7,81.4,60.8,69.8,61.5,77.6,0,0,0,,0,0,15,10.3,321.4,1020.3,82.3,5.2,254.5,22.1,9,30,2024-01-19T06:03:57,2024-01-19T18:16:57,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-01-20,80.6,64.4,70.1,82.7,64.4,70.2,63.1,79.7,0.008,100,4.17,rain,0,0,13.6,15.7,339,1019.6,84.1,6.1,216.2,18.8,8,10,2024-01-20T06:04:18,2024-01-20T18:17:13,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HRYR,64387099999"
Rwanda,2024-01-21,69.8,64.4,66.8,69.8,64.4,66.8,64.9,93.7,0.008,100,4.17,rain,0,0,11.2,6.9,356,1020.9,88.6,4.7,93,8,3,10,2024-01-21T06:04:38,2024-01-21T18:17:28,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999"
Rwanda,2024-01-22,75.5,64.4,68.8,75.5,64.4,68.8,63.5,84.6,0.276,100,4.17,rain,0,0,12.3,13.9,228,1020.3,82,6.1,218.9,18.9,8,10,2024-01-22T06:04:57,2024-01-22T18:17:43,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2024-01-23,72.6,64.4,67.8,72.6,64.4,67.8,63.8,87.6,0,0,0,rain,0,0,15.2,8.1,8.3,1022.1,89.9,5.4,117.9,10.3,5,10,2024-01-23T06:05:15,2024-01-23T18:17:56,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-01-24,77,64.4,70.2,77,64.4,70.2,63,79.6,0,0,0,rain,0,0,14.1,14.9,10.2,1022.1,76.7,4.6,186.8,16.1,7,10,2024-01-24T06:05:33,2024-01-24T18:18:09,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-01-25,79.9,62.6,70.6,79.9,62.6,70.6,63.7,80.4,0,0,0,rain,0,0,15.2,9.2,12.9,1021.7,76.8,4.8,242.4,20.8,9,10,2024-01-25T06:05:50,2024-01-25T18:18:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-01-26,80.6,62.6,67.7,82.3,62.6,67.8,62.5,84.8,0,0,0,rain,0,0,15,31.1,82.2,1022.1,72.8,5.7,176.9,15.2,7,30,2024-01-26T06:06:07,2024-01-26T18:18:32,0.52,Partially cloudy,Partly cloudy throughout the day.,wind,"HRYR,64387099999"
Rwanda,2024-01-27,82.4,60.8,71.7,83.4,60.8,71.8,62.1,74.6,0,0,0,rain,0,0,22.1,12.8,37.4,1020.3,54.9,6.3,236.9,20.4,8,10,2024-01-27T06:06:22,2024-01-27T18:18:42,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-01-28,82.4,66.2,73.9,82.5,66.2,74.1,63,71.1,0,0,0,rain,0,0,18.1,13.9,41.6,1019.9,52,5.9,261.7,22.5,9,10,2024-01-28T06:06:37,2024-01-28T18:18:52,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-01-29,82.6,64.4,72.1,83,64.4,72.2,63,74.2,0,0,0,rain,0,0,16.8,9.2,125,1020.5,65.8,6.1,201.9,17.4,7,30,2024-01-29T06:06:51,2024-01-29T18:19:00,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-01-30,75.2,64.4,69.5,75.2,64.4,69.5,64.1,83.8,0,0,0,rain,0,0,17,9.2,186.5,1021.6,68.6,5.8,180.6,15.6,6,10,2024-01-30T06:07:04,2024-01-30T18:19:08,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-01-31,78.8,62.6,70.9,78.8,62.6,70.9,63.2,77.8,0,0,0,rain,0,0,18.6,12.8,26.3,1021.3,68.3,6.7,228.4,19.8,8,30,2024-01-31T06:07:17,2024-01-31T18:19:15,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-02-01,73.4,62.6,66.7,73.4,62.6,66.7,62.9,88.4,0,0,0,rain,0,0,17.4,9.2,165,1022.6,67.8,5.8,159,13.8,5,30,2024-02-01T06:07:28,2024-02-01T18:19:21,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-02-02,80.7,60.8,69.7,81.2,60.8,69.7,62,78.9,0,0,0,rain,0,0,14.8,11.4,146.4,1021.3,60.4,5.5,218.9,18.8,8,30,2024-02-02T06:07:39,2024-02-02T18:19:26,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-02-03,77,62.6,68,77,62.6,68,62.9,84.7,0,0,0,rain,0,0,21.5,16.1,17.5,1020.2,55.9,5.4,247.2,21.4,9,30,2024-02-03T06:07:50,2024-02-03T18:19:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-02-04,80.6,60.8,69.7,81.4,60.8,69.8,62,79.1,0,0,0,rain,0,0,18.1,12.8,4.8,1021,58.1,4.4,254.7,22.1,8,10,2024-02-04T06:07:59,2024-02-04T18:19:34,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
